skill
Lists of Lists
SF210
Lecture 7
Weather Question
List Reverse Question 2
Tally Solution
Section attendance question
List param/return answer
Days till
List parameter questions
List return question
Sorted list
list initialization
lists length
Data transformations
list
accessing elements
access
modify
remove duplicates
append
out-of-bounds
len()
Algorithm idea
Swapping values
Flawed algorithm
Immutable types
Mutable types
Lists as parameters
A multi-counter problem
most_frequent_digit
Creating a list of tallies
create_matrix
flip
Matrices
Weather answer
A swap function?
Section input file
Section attendance answer
List parameter answers
List return answer
Recursive Algorithm
Base Case
Recursive Case
Functional Languages
Scheme
ML
Haskell
Binary
Lecture 9
Algorithm
Condition
Course
If Statement
If/Else Statement
Nested If Structures
Boolean Expressions
Relational Expressions
Cumulative Algorithms
Cumulative Sum
Cumulative Product
Accessing Characters
Accessing Substrings
String Methods
find(str)
lower()
upper()
String Operations
String Tests
startswith(str)
endswith(str)
in keyword
ASCII Values
ord()
chr()
Range
Lecture 4
Misuse of if
Factoring if/else code
Adding many numbers
input and cumulative sum
Modifying strings
Name border
Caesar cipher
Strings and ints
Expressions
Control Flow
Basal Metabolic Rate Formula
Nested if/else
nested if/elif/elif
Nested if/elif/elif
if/if/if
Adding Many Numbers
Cumulative Sum Loop
String
len(string)
For Loop
Extracting common/redundant code
BMR Formula
Programming Skill Development
Mathematical Problems
Arithmetic Operations
Division
Modulo
Extraction of Digits
divmod() function
Tuple Unpacking
Number of Digits
decimal number
Divider
Proper Divisors
Real Divisors
Prime Numbers
natural number
Brute force algorithm
Even Number
Odd Number
Statistics
natural numbers
divisible by 2 or 7
Decomposition
Development Strategy
Output Structure
Redundancy
For loops
String Multiplication
Control Structure
Pseudo-code
Constant
Problem Decomposition
Modularization
Methods (OOP)
Design Pattern
Code
Data Structure (for output)
Result Format
Code Duplication
Repetitive Code
For statements
Looping construct (For)
Memory Locations
String Repetition
String Duplication
Control Flow Statements
Conditional Statements
Sequence
Interval
Procedure
Outline
Sketch
Literal
Fixed Value
Multiple Parameter
Function
Caller
Print
Redundant
Solution
Turtle
Draw
Stars
Declaring
Calling
Expression
Repetitions
Value
Value Semantics
Common Errors
Numbers
Python Math
Method Name
Description
Return Values
Interactive Program
Input
Random
Atmospheric Noise
Radioactive Decay
Pseudo-random Numbers
Mathematical Formula
Exception Handling
Robust programming
Code anticipation
try statement
except clause
else clause
finally clause
Common Exceptions
AttributeError
FileNotFoundError
ImportError
IndexError
KeyError
NameError
TypeError
ValueError
ZeroDivisionError
Data Validation
File Access
Pickle Module
pickle.load
Random Number Generation
random module
random.choice
random.sample
random.shuffle
random.randint
Games of Chance
Roulette
Slot machine
Invalid data input
File access
Games of chance
Database Systems
Data Model Development
Database Management Systems
Database Models
Relational Data Model
Entity Relationship Diagram
Normalization of Relational Tables
Structured Query Language (SQL) Database
Transaction Management
Indexing
Chen's and Crow's foot notation
Project Requirements
Entities of Project
Attributes of Entities
Relationships between Entities
Constraints and Cardinality of Relationships
Business Requirements
User Management
Permission Level
Command Management
Query or Command
Response Management
Usage Analytics
Reporting
Meta-data
Large Language Model (LLM)
ER-Model Diagram
Database Normalization
SQL Database
Not Only SQL Database
Index
Requirements
Entity
Attribute
Relationship
Privilege
Query
Metadata
Large Language Models (LLMs)
Transformer
Self-Attention Mechanism
Positional Encoding
Parallel Processing
Multi-Head Attention
Feed-Forward Network
Normalization
Residual Connections
Text Generation
Retrieval-Augmented Generation (RAG)
Vector Database
Embedding Model
Semantic Similarity
Vector Similarity Search
k-Nearest Neighbors (k-NN)
HNSW (Hierarchical Navigable Small World)
Document chunking
Recursive Chunking
Content-Based (Structured) Chunking
Fixed-Size Chunking
Semantic Chunking
Tokenization
Graph Database (GraphDB)
Neo4j
Cypher
Summarization
Question Answering
Fine-tuning LLMs
Chain-of-Thought (CoT)
Few-shot Learning
Langchain
LLMs
Large Language Models
Self-Attention
RAG
Retrieval-Augmented Generation
Vector Search
k-NN
k Nearest Neighbors
HNSW
Hierarchical Navigable Small World
Content-Based Chunking
Structured Chunking
GraphDB
Graph Database
CoT
Chain-of-Thought
Relational Database Constraints
Logical Design
Attributes
Relations
Domains
Relational Model Notation
Entity Integrity
Referential Integrity
Foreign Keys
Crow's Foot Notation
ER-Diagram
Query Languages
Database Concepts
Database Applications
Database Approach
Data Retrieval
OLAP Systems
Time Series
Image Storage
Data Mining
GIS
Multimedia Databases
Dynamic Databases
Static Databases
Object database
Semantic Searches
Machine Learning
Vector database
Hierarchical system
Network system
inverted file systems
SQL Server
ORACLE
My-SQL
Microsoft Access
Information
Database System
Database Engine
Database Schema
Data Integrity
Data concurrency
DBMS catalog
Program-data Independence
ACID properties
Data Integration
Relational Tables
Data abstraction
File processing
Multiple views of the data
Multi-user transaction processing
DBS catalog
Data about Data
Context
Data-Information-Knowledge-Wisdom
Spatial Applications
Multimedia publishing
OODBs
Entity-Relationship Diagram
Not Only SQL
Database Model
Data Models
Data Points
Structures
High-Level Conceptual Data Models
Information system
Relationships
Stakeholders
End Users
Business Rules
Concrete Database
Conceptual Data Models
Logical Data Models
Physical Data Models
Levels of Abstraction
Entity Relationships
Standardized
Visual Clarity
e-commerce Platform
Entities
Orders
Physical Data Model
Characteristics
Constraints
System Overview
Implementation Details
Business Needs
Objectives
Precision
Adaptability
Complexity Growth
Hierarchical Database
Network Database
Object Database
Object-Relational Database
tree-like Structure
Geographic Information Systems
Tables
Data Segments
Hierarchical Data
Evolution
Requirements Collection
Analysis
User Interviews
Conceptual Schema Creation
High-Level Query Specification
Physical Design
User queries
Data Modeling Process
Formal Diagram
Relational Data Models
Transaction specifications
Abstraction Level
Entity Classes
Business Elements
Structured Query Language (SQL)
Database Management Systems (DBMS)
Relational Algebra in DBMS
SQL Functions
Min and Max
Count
Sum
Average
SQL SET Operation
UNION
INTERSECT
DIFFERENCE
SQL JOIN clause
LEFT JOIN
RIGHT JOIN
INNER JOIN
OUTER JOIN
SELF JOIN
Projection
Select
Cartesian Product
Database Indexing
Non-relational Database
Relational Algebra
Set operations
EXCEPT
MINUS
SQL Joins
ACID Properties
Transaction Schedules
Concurrency Control
Lock-Based Protocols
Timestamp-Based Protocols
Optimistic Concurrency Control
CN230
ATM Cash Withdrawal
Transaction Design
Basic Database Operations
Neo4J
FastAPI
System Concepts
Transaction Processing
Serializability
Recoverable Schedule
Cascading Rollbacks
Conflict Serializability
View Serializability
Precedence Graph
Lost Updates
Dirty Reads
Non-repeatable Reads
Concurrency Control Techniques
Shared Lock
Exclusive Lock
Two-Phase Locking
Timestamp
Validation Phase
B+ Tree Index
Binary trees
Leaf Nodes
Lifecycle of a Transaction
Book Issue Scenario
SQL Performance
ERD (Entity Relationship Diagram)
DBMS (Database Management Systems)
Command Line Interface (CLI)
Graphic User Interface (GUI)
Docker-Compose
Data Definition Language (DDL)
CREATE
DROP
ALTER
Data Manipulation Language (DML)
INSERT
UPDATE
DELETE
Data Query Language (DQL)
SELECT
MySQL DELETE Statement
MySQL SELECT Statement
The MySQL WHERE Clause
Conditions
LIKE Operator
DDL
DML
DQL
ACID
CAP Theorem
"Atomicity, Consistency, Isolation, Durability"
"Consistency, Availability, Partition Tolerance"
Schemas
Instances
Three-Schema Architecture
Data Independence
Database Languages
Centralized Architecture
Client/Server Architecture
Classification of Database Management Systems
Data Abstraction
Object-oriented data models
Representational Data Models
Access Paths
Record Formats
Self-Describing Data Models
Schema Diagram
Database State
Logical Data Independence
Physical Data Independence
Storage Definition Language (SDL)
View Definition Language (VDL)
Menu-based Interfaces
Apps for Mobile Devices
Forms-based Interfaces
Graphical User Interfaces (GUI)
Natural Language Interfaces
Keyword-based Database Search
Speech Input and Output
Interfaces for Parametric Users
Interfaces for the Database Administrator (DBA)
DBMS Component Modules
Query Processing
Database System Utilities
NoSQL Systems
Key-Value Stores
Two-Tier Client/Server Architectures
Three-Tier Architectures
n-Tier Architectures
SDL
VDL
Entity Types
Entity Sets
Value Sets
Mathematical Notations
Relationship Types
Relationship Sets
Roles
Structural Constraints
Weak Entity Types
Primary Keys
Participation Constraints
ER Diagrams Notation
JOIN
RDF
Data Processing
Pandas
GraphQL
RDB
Resource Description Framework
Functional Dependency
Normal Forms
First Normal Form (1NF)
Second Normal Form (2NF)
Third Normal Form (3NF)
Boyce-Codd Normal Form (BCNF)
Fourth Normal Form (4NF)
Fifth Normal Form (5NF)
Unstructured Data
Structured Data
Logical Relationships
Dependencies
Data Redundancy
Superkey
Candidate Key
Multi-valued dependency
Join dependency
Relation Schema
Logical/Conceptual Level
Implementation/Physical Storage Level
Bottom-Up Design
Top-Down Design
Data Anomalies
Tuple
Spurious Tuples
Update Anomalies
FD
Conceptual Schema
Physical Schema
Record
Row
Programming Methodology
Computational problem solving
Java programming
Karel the Robot
Graphics
Games
Lab Exercises
Functionality
Style
Coding exams
Code formatting
Method Definition
Import Packages
Stanford.karel
Karel
Move
TurnLeft
PickBeeper
PutBeeper
TurnRight
Algorithm Design
Object-oriented Programs
OOP Libraries
Graphical User Interface (GUI)
Final
Attendance
Programming Skills Development
Programming Proficiency Enhancement
Object Oriented Programming
OOP Programs
Object Oriented Programs
Object-Oriented Programming Libraries
OOP Frameworks
Projects
Midterm Exam
Mid-term
Class Attendance
Participation
SuperKarel
move()
turnLeft()
turnRight()
turnAround()
putBeeper()
pickBeeper()
paintCorner(color)
Conditional Logic
frontIsClear()
leftIsClear()
rightIsClear()
beepersPresent()
beepersInBag()
facingNorth()
facingEast()
facingSouth()
facingWest()
Software Development Skills
Coding Proficiency
For Statements
While Statements
If-Then Statements
ACM Graphics
Objects (ACM Graphics)
Canvas (ACM Graphics)
Graphics Program
Coordinate System
Geometric Primitives
GPoint
GDimension
GRectangle
GFillable
GResizable
GScalable
GContainer
GLabel
GRoundRect
G3DRect
GOval
GLine
GArc
GImage
GPolygon
GHexagon
GStar
GCompound
Example Programs
Visual Metaphors
GMath
package
Java class hierarchy
acm.graphics
graphics library
getX
getY
getWidth
getHeight
setColor
setVisible
sendToFront
sendToBack
sendForward
sendBackward
objects
GObjects
canvas
GCanvas
forwarding
pause
waitForClick
GraphicsProgram
pixels
origin
floating-point values
Cartesian geometry
Java Coordinate System
baseline
height
ascent
descent
start angle
sweep angle
Graphical Interchange Format (GIF)
Joint Photographic Experts Group (JPEG)
vertices
edges
reference point
addVertex
addEdge
addPolarEdge
polar coordinates
DrawFace
GStoplight
collage model
felt board
backdrop
colored shapes
stacking order
addArc
Bouncing Ball
Animated programs
Animation Loop
Setup
Update world
Pause
Delay
Velocity
move method
reflecting vertically
reflecting horizontally
Random Numbers
RandomGenerator
nextInt
setSeed
Events
Mouse Events
Mouse Listener
Listener Model
addMouseListeners()
mouseClicked (MouseEvent event)
mouseMoved (MouseEvent event)
Mouse Tracker
KeyEvent
addKeyListeners
keyPressed(e)
keyReleased(e)
keyTyped(e)
rg.nextInt(max)
"getElementAt(x, y)"
remove(obj)
Run Method
update()
pause(DELAY)
GRect
square
makeSquare()
addSquareToCenter()
null
Hole Puncher
Debris Sweeper
Mouse Listeners
add mouse listeners
Mouse Moved Method
mouseMoved(MouseEvent e)
instance variable
run()
for statement
init
step
loop control
Checkerboard program
run() method
double data type
getHeight() method
NROWS
NCOLUMNS
GRect class
setFilled() method
add() method
Initialization
Increment
Decrement
getHeight()
Pseudocode
Computer
Roomba Karel
Palm Trees
Programming Skills
Algorithmic Thinking
PDCD
Java Programming Language
Java Lang
Computing Machine
Roomba with Karel
PalmTree
Hello World Program
Hierarchy
Inherits
Program Hierarchy
Component
Panel
Applet
JApplet
Collage
Canvas
Sending Messages
Graphics Coordinates
GObject Hierarchy
GObject Class
SetColor
SetLocation
GLabel Class
SetFont
Drawing Geometrical Objects
SetFilled
SetFillColor
GRectPlusGOval Program
JTF Packages
Graphical Programs
Programming Skill
GUI Demo
On-Screen Controls
Mouse and keyboard events
Swing Library
Control Strip
Program subclass
ConsoleProgram
Layout Region
CENTER region
SOUTH region
Swing Interactor Hierarchy
IntField
DoubleField
javax.swing package
JComponent
AbstractButton
JSlider
JLabel
JComboBox
JTextComponent
JButton
JToggleButton
JTextField
JCheckBox
JRadioButton
ButtonGroup
ActionListener
actionPerformed
ActionEvent
JToggleButton Class
JCheckBox Class
JRadioButton Class
JSlider Class
JLabel Class
JComboBox Class
addItem
getSelectedItem
setSelectedItem
graphical user interface
Button demo
Simple GUI
Interactors
on-screen controls
control strip
Software Modeling
Activity
Use Case
Developer
QA/Tester
Auditor
System Infrastructure
Data communication Protocol
ICMP
VLAN
Network Security
VPN
Load Balance
Round Robin
Lease Conn
Domain name system
Record A
MX
Network Topology Design
Virtual Machine Architecture Design
vmware workstation
centos
ubuntu
NAS
Disaster Recovery Site
GIT
Database Concept
Data Dictionary
ER Diagram
Online Shopping System
Transmission Control Protocol/Internet Protocol
Simple Mail Transfer Protocol
Internet Control Message Protocol
Internet Protocol version 4
Internet Protocol version 6
Virtual LAN
Virtual Private Network
Mail Exchange
Network Attached Storage
DR Site
Model Pattern
Client Server Model
Multi Tier Model
Model View Controller
Event Component
Process event
Channel
Channel Library
Queue
Consumer
Producer
Listener
Rest API Call
Gearman
kafka
Schedule
crontab
Schedule MS Windows Server
Finance Application
Government Application
Factory Application
Transportation Application
Telco Application
EDA
Publisher
UML Diagram
Structure
Aggregate
Composit
Dependency
Associate
Ecommerce System
Front Interface
QR Reader
Physical Payment
Stock
Lora
PM2.5
GPS
Solarcell
Web Backend
Website
Register
Payment
Ticket(QR)
Staff Scan QR
QR Code Reader
Global Positioning System
Solar Cell
Active Directory
Mail Client
POP
File Server
Map Drive
SAMBA
Browser
POS Small Shop
MS Office
MP3 Player
Internet TCP/IP
Presentation Layer
Application Layer
Database Server
N-Tier Architecture
AD
Lightweight Directory Access Protocol
Post Office Protocol
Point of Sale Small Shop
Microsoft Office
Model View Controller (MVC)
MVC Flow
Definition
Controller
web/application
Module
Dev
Library
Reusable
Standardized Practices
Maintainability
Community
Application Framework (MVC)
"PHP(Laravel, Codeignitor, YII, Symfony, Cake, Zend)"
ASP.net(.Net Framework)
Python(django)
"Nodejs(express, nestjs)"
Define Route
3rd Party Library
Helper
Reuse
View
module
PHP
ASP.net
Nodejs
Design Collaboration
Functional
External Equipment
External Tools/Application
Infrastructure Design
Production
Automate
GSM
Dashboard
Data Plan
App
DB
SMS Content
Calling Melody
Design
Telecommunications Application
Global System for Mobile Communications
Short Message Service Content
Front Office
Back Office
Sales
Marketing
Customer Service
Management
Credit
Operator
User Management (AD)
TOR
Timeline
Document Management
Data Migration
process improvement
stock management
product line management
Hardware Integration
Business Function
Role
Process Improvement
Document
Information Management
Business Operations
Supply Chain Management
System Engineering
Software Modelling
Model Driven Development (MDD)
Financial Software
FinTech Application
Government Software
GovTech Application
Public Sector Application
Manufacturing Software
Industrial Application
Transport Software
Logistics Application
Telecommunications Software
Telecom Application
Collaborative Design
Team Design
Client Services
Customer Facing
Administrative Operations
Support Services
Business Development
Account Management
Digital Marketing
Brand Management
Customer Support
Client Relations
Credit Risk
Credit Analysis
System Operator
Machine Operator
Active Directory Management
Identity Management
Technology Stack
Software Stack
Software Framework
Network Design
Manufacturing Process
Assembly Line
Quality Assurance (QA)
Source Control
Revision Control
Bitbucket
Robotic Process Automation (RPA)
Terms of Reference
Scope of Work
Project Schedule
Financial Plan
Cost Estimate
Functional Specification
Content Management
Records Management
Data Conversion
Data Transfer
Business Process Reengineering
Workflow Optimization
Inventory Control
Warehouse Management
Product Portfolio Management
System Integration
Hardware Configuration
Used Case
Testing Process
Event Driven
Data Import/Export
Infrastructure Scaling
Backup Process
Risk
PDPA
Hospital Information System
Video On Demand
Conversation
Minute of Meeting (MOM)
Campaign/Agency Company
Manufacturer
Upgrade
Premium
Assignment
User Acceptance Testing
Personal Data Protection Act
HIS
Telecommunication Application
VOD
Meeting Minutes
Marketing Agency
Advertising Agency
Flow Diagram
Journey
SWIMLANE
Screen Flow
Screen Design
Entry Point
Navigation
Decision
End Point
Ecommerce
User
Admin
Administrator
Business Requirement
Objective
Goal
Customer Business Requirement
Software Limitation
Organization Chart
Customer Need
Non Functional
Item Delivery
Adobe XD
Graphic Design
FrontEnd
BackEnd Dev
SA
BA
PM
Operating System Limitation
Hardware Limitation
Database Limitation
Limitation
System Architect
Business Analyst
UML Type
Development Tools
draw.io
Lucidchart
LifeLine
Activation
Sequence Diagram (Example)
Theater
Usecase Diagram
Actor
Usecase
Login
Search
Edit
Add/Edit/Manage User
Usecase Diagram (Example)
Software Component
Network Environment
Physical Equipment
Artifacts
Run Time
Mobile Application
Streaming Server
Encoder
Stream
Ethernet
4G Module
Ticket (QR)
Data flow
Port/API
Front-end Interface
Server-Side
Photovoltaic Cell
QR Ticket
Staff QR Scan
Dataflow
Port
Rust
Interpreted Language
Systems Programming Language
Software Design Patterns
Computer Architecture
System Software
Python programming language
CPython
Rust programming language
Design Patterns
